"sub_count","total_views"
111000,33830708
371000,62485794
209000,37142661
626,121354
22,3823
304000,92410791
63600,14704084
367000,21622452
5810,209888
0,3
2290,744590
11900,977876
11500,3632908
956,1518043
28200,2796790
111000,9217687
1710,1135383
386,68098
3490,271805
592000,219084000
72,3157
5530000,1274367116
10500,4878990
306,216462
3660,1422217
3640,113389
2120000,674658309
61100,5434303
2,564
9250,599513
226,18630
79100,22894578
643000,82469841
605,34223
7940,1397549
13,14815
96700,8434757
9390,964947
5180,6481233
13100,478239
147000,109584094
27100,1405538
82900,33012189
78,9111
10000000,5846957750
507,74069
7610000,670446690
42700,3288712
67900,4465471
154,103494
148000,148082820
7600,1061277
258000,95793216
69300,27299620
1900,64734
16900,7369594
27900,4613414
207000,38662612
262,54746
17500,1705320
11100,5726188
1380,41671
675000,713584696
90,81083
494000,88644554
231,149617
1710,104583
0,1
20900,579796
14600,7100122
19000,64005132
722000,954812575
337000,55608694
285,28984
333,18739
104000,11699459
504,103234
1410,258522
1660000,427578753
186000,1325176005
4610000,1874882671
941,173610
188000,137871352
435000,303619683
3270000,1471816006
553,26396
111000,51390325
5310,1186767
872,714667
34,1414
12900,1898352
775,343846
107,13557
733,34958
612000,114526981
26000,12713618
52600,10410598
197000,57048962
185000,5544547
79800,5680681
80,67990
1190000,91663970
6,241
27800,3224343
66,12935
325000,35365228
301,188128
839,597551
2020,431287
366000,302640311
424,155602
8760,892636
220000,23473473
443000,69680469
125000,6617303
1700000,437612833
10600,6509724
25400,8296456
3370000,1615896758
1210,1107572
1840000,630658112
20400,9802215
3560000,2263238218
4410,1477360
97700,13410333
86200,22828362
1,24
1060000,292742903
941,43469
7190000,3267342617
1500000,460984272
428,217847
348,753596
1060000,571287772
122,10304
420000,234393842
69400,9887310
1560,1008393
78700,17462944
23900,2955715
67,2653
98,5775
53900,29251976
3330,720606
384,77413
5170,486227
1360,229982
219000,75391679
228000,75992669
4520,805758
34200,6272562
2350000,1214316116
223,21839
17700,15200051
497000,94250320
3,9502
51100,13504661
26300,1013010
13500,5554186
173000,22826990
41000,8808399
4370,396380
3010,230290
247,43945
5880,2860069
3350,1076425
55600,2509915
16,5170
1240000,928735214
16500,15020452
9660,872938
46500,3368926
3530,267797
222000,20024424
454000,327436972
19,2306
613000,344229511
1390,245908
24400,4264868
81100,8763226
235,119020
108000,11923007
825,168002
21000,1241909
82800,30028848
13900000,15314663539
12600,1794746
91300,17494026
112,81975
80,1041155
280000,120025417
534000,174368274
2400,504933
3520000,1554156347
301,48097
557,50849
277,22066
12600,1863564
1150,9914961
9980,8476993
321000,211622036
3360000,475455666
340000,85760313
689000,85160160
1210,670275
5590,1232502
84300,7020752
180000,74709577
205000,54193650
724,47879
1980000,570587002
262,28327
184000,35033983
1530000,925011593
135000,725283514
8550,1852860
859000,145725487
15500,10055140
64200,7157257
279000,175735306
906000,379966095
7040,84627644
1430000,358875659
1600,355359
709000,244765457
50800,4563378
8,154
4520,396057
11800,3604664
124000,53939732
540,226121
458,391150
332,88193
195000,58675165
63300,7742528
15400,3343984
6,34254
7070,538822
7310,239399
171000,40478490
67400,11150508
23,12484
656000,34710232
763,113810
252000,66957537
519000,62595615
216000,181827773
762000,69226983
49100,10735871
1630000,103100193
815,126933
1850,9038
20300,16376144
635000,293930016
615000,375247887
19,6052
17,2000
560000,94299865
58500,68086867
5490000,1320289827
3300,472124
19800,15997168
1020000,102024345
1310000,152134637
6290,2135554
21000,1523840
9790,6997735
1290,178976
340,36969160
80600,9099064
50,10147
24400,2872172
201,24174
9,9488
40,2551
2910,1922828
223,85991
586,133809
9420,2486410
554000,124167727
905,270999
373,56941
79200,35262955
12300000,10662108995
17500,816125
1000000,607971029
16,4999
57500,23604272
186,13334
178000,24697258
675000,206008981
15,321
25400,10411424
21,2585
321000,82700363
1210000,137636516
69500,9410884
555,54882
28400,3087931
35600,6711624
1020,157476
670000,346729964
1740000,465512629
8550,713168
354000,176883754
164000,27619830
208,2654
75200,17031615
234,29490
14500,2543949
18700000,6451174107
31500,4104576
41,6991
1500000,105783094
168,3260
16300,3176926
5190,578810
267000,113329433
11100,4012620
3460,2542026
23600000,23203392028
28900,925153
249,55279
8840,649375
2350,580999
1420,88679
2130,554406
316000,68353986
334,64527
3830,2043068
1480,1094478
15,1400
74,16274
252,6468
1650,341500
2320,198854
32300,14833731
10800,816218
72,42242
399000,67919459
126000,4663030
597,42189
3380,295249
1030000,235606606
1940,317991
356,65094
7790,392596
66900,6395490
2800000,4141324241
340000,115234798
102000,25583667
690000,251395598
44300,46378870
76,188840
64800,14022965
196,1400364
28300000,15511142084
1720,1280634
614,229297
76,9662
324,17952
450000,181336970
1890000,190568051
526000,129916619
3590,621443
169000,163576576
68200,79651502
13500,2171503
3370000,1331750235
655000,59692689
173,471624
6010000,3339526930
360000,370802460
15300,431332
166000,16656736
14200,1489357
4790,1278969
746000,502721442
16700000,12021038249
14900,939106
1930,720765
570,123201
19,21593
6830,3584822
2,5473052
301000,208347635
5920,1915278
22,21114
23,360
565,48063
22,10686
9240,5136221
5700,2142428
142000,79024751
105,111981
1320,328399
35,5517
26000,3655047
95,35365
1440,1970117
295000,71018643
5960,2453999
446,147157
6,343
156,94795
5820000,2323736879
108000,63883967
7380,657991
289000,13833008
4930000,3246305766
18200,769158
4920000,1052131918
24,8609
6700,14691209
6220,2996222
2780,483459
159,36409
87900,5390847
1100000,482307557
193000,19969704
3700,518605
6980000,5338504436
451000,167190600
0,34
149000,109724379
1220000,726828396
5380000,2133897584
1310,143584
6,715
1220,54460
489,102563
12200,120194813
3000,1719070
5930,703529
146,17513
2050,1097810
2210000,522342089
3780,1678437
16400,1065549
894000,265054106
25800,10963587
638000,309433304
22400,1577174
28,9218
5550,1393610
5630,2550145
211000,138276190
4310,142984
63100,6863494
8,1418
2020000,557244126
46500,2718228
5880,334026
5530,457610
5040,1718893
7930,1588618
34,244
1370,59925
2880000,901960031
408000,509285414
14200,1507570
1530000,435724781
630,113715
202,79420
122,11931
203000,198182710
2670,697210
161000,48930099
101000,22825300
40,2936
5020,512815
15200,930667
4630,896176
7,608
236000,118571292
350,270859
87400,32058865
3910,4299478
4060,742024
110,150978
108,6275
10,1269
37400,19109546
51500,8738627
8570,4344853
0,40
1000,470829
103,16055
481000,379391387
10200,949628
69800,22553211
960000,1296013945
5750,1514384
528,553090
28100,2060608
494,181844
10000000,1143686984
864000,93953853
8370,85994343
25300,1120966
1320,141882
43200,8037846
107000,8094287
4360,452499
220000,287523402
470000,98577450
26500,7557055
433000,106882682
184,17770
2490,215698
19500,2834949
1570,199910
20100,1673493
51000,3366878
1,139
513,13696
5420,420216
381,32924
55900,4061847
39900,11198313
193000,44265616
38000,5893893
6,1535
50600,33809240
3150,633162
6280000,4226889231
1420,55077
55800,9698037
43500,15302265
147,28730
4420,1611053
353,41867
160000,88105256
77000,15509991
482000,216232855
755,125269
9130,733743
23200,8248443
536,16232
232000,48462884
2280,94912
107000,8234080
1060000,63717667
25700,4555275
20000,6435026
16500,1101025
830,343456
91,10674
10700,764168
46500,10046016
61700,41173933
11,3032
26600,1582316
206000,90031954
251000,45080316
3140,1315664
1950000,603921299
101000,15811506
3620000,4288210569
372000,87574457
188000,31456518
70800,52256433
1410000,242711184
7130,958592
1900,215366
1920000,1367897601
15900,409803
227000,12417359
642,178816
254000,84729338
179,8228
88000,21259007
590000,77960707
35300,16966024
118000,32593062
1500,650799
10800,3274203
120,4809
30500,1864822
3680,546142
2440,352162
188000,106453904
14,517
90800,29858459
3780,299985
686,45360
1000,505754
1430000,1002291926
981,50868
45,3956
3270,190045
38,7369
19700000,20045133564
487,1276170
124000,16035191
43400,3331143
948000,151838428
14600,2081779
494000,53400147
5250,979002
86300,14791085
158,12737
989,226505
3740,1359759
973,304079
3290000,438606815
281000,12931565
62400,21037384
510000,43536327
407,212900
492000,218113333
1830,176416
2920,1118548
667000,116620672
73700,7902228
76,2564
13,2454
4660,3949974
24300,1922259
27100,1018277
11100,11212212
223,56772
3060,220015
826000,505560493
15800,38176971
189000,28051329
41400,3056778
1380000,371286456
19400000,4745928694
6370,1073536
58600,23770401
814000,185509758
5970000,1103436678
464,46708
5660,1166832
301000,148686562
71000,22825530
75300,4245603
11,3513
289000,31127106
318000,194737451
539,1295998
1410,53283
325,24383
3860,315561
49,65448
94400,9134423
0,7039
261,92833
2880,315702
119,32271
45100,4911387
112,18883
148000,248008785
69,107289
6630,15808658
6620,4114201
4330,454491
83600,29401305
573,148605
326000,241053873
27400,10150697
11100,7260973
3270000,1289320550
10,3386
839000,300940411
572000,251405233
1020000,313523288
26,19954
24100,5374698
720,61419
46,1239
44,6114
6190,35456
1020000,302371958
3370,118344
6,909
24800000,58791889407
444000,256385266
78900,14243946
62100,75215154
8260,3214477
20500,27204728
34400,6486395
7150000,2726284826
3680,1778424
80000,6473152
6850,2106672
207000,48728973
48,12639
1020,348312
117000,3853549
22600,4376211
42,45418
14200,1572815
87400,24665204
1020,519805
19000,1674086
11400000,2922486662
6100,1106899
147000,5032262
15900,2655881
210,9309
251000,57217357
4750,1690868
326,219733
7590000,4132429859
11800,3583231
36600,16023326
138000,46540628
7580,6896555
3,71
1390000,1469161049
2380,645160
71900,27913841
299,136321
506000,222150676
238,22851
97,67059
56200,13745484
33200000,28235127131
35200,7524132
94100,28442925
228,144818
14500,5757111
4560,193325604
2900,1315027
1290000,205095976
48400,9420864
161,14286
1220000,333530352
50800000,23752081326
3120,471194
13100,3557197
15400,6275418
64000,68195524
12,1176
156000,52703260
3390000,845190753
0,207
127,41402
773,27649
1010000,305608234
20900,8077210
73300,6455425
257000,49836135
14900,808879
25900,7212297
518000,934491957
49100,25763920
107000,4157038
467000,250760640
21,19824
86100,13067767
2240000,2423201209
1230,91468
241000,216178229
43,15450
136000,15744075
465000,92502341
707000,90966518
21000,1959673
7010,4592587
114000,70621500
167,1402
496000,31026886
124000,40885519
114000,21690434
109,67772
586000,321587567
1000000,349069419
95600,49409197
193000,46940613
10700,1989755
9360000,1445270857
6140,120921
353,126638
26,26788
925000,205862963
2050,48651
1140000,358569618
117000,22786696
122000,5337001
270000,25072315
608,60573
1970000,1204759186
18200,1743857
207000,32892530
59400,9393457
4950,210902
374,58213
424000,271837202
1810000,730375035
22100,21122942
473,32801
598000,90711766
1020,17275
11600,3940025
65300,35229442
705,399612
64,4387
238,10860
3260,622090
1090,183082
55900,12942330
7440,564487
33000,6061263
10,195
11700000,5932306621
12800,1349654
1,16709
18800000,12751585955
395000,53435526
21100,3674260
7990000,4422579595
3680000,4048302173
986000,381691530
916,169219
859,127937053
15800,3052736
3770,640180
3490000,1601471713
86500,14619135
461000,252467614
97500,24655910
31300,12448781
90900,4839478
5120,570789
538000,71837952
1720,929167
390,70787
7310,2181319
136000,23608533
19500,8204301
29000,1449146
14700000,17296964800
6570,11247344
136000,20227701
39100,7740091
1150000,166071887
340000,43913396
8400,525250
7,35
2760000,2155506732
14400,2303390
5710,47010733
2480000,184786023
991000,644121286
106000,4514378
118,72393
1160,519682
4490,1022087
260000,166978812
114000,8480929
9,66959
17,1508
347000,62764554
463,74420
701,3375920
79100,39305777
151,13900
1160,58312
12300,631745
4500,2338035
1720,63807
39000,75684995
8440,4226007
3430,135995
845,187115
118000,3012298
7760,4916445
18600,10236122
0,23
1300,366781
46800,5804689
428000,116604630
132000,6923981
291,24079
30200,3981021
83900,64674417
2340,81574
179000,13238575
0,7043
3130,336287
343000,530108097
42900,18022244
7490,1682779
110000,121995847
90900,101417152
195000,53125053
356000,168564212
686000,46130238
744000,92427714
1000000,467506992
1390,19212
580000,701169222
305,55424
1450,600294
3410,927577
3830000,2764541423
17700,4429048
1700000,768151852
158000,12760796
8260,3066584
1500,119613
133,64458
2160000,1162342535
69300,3105009
2100000,428550389
0,70
1210,331776
9110,1058625
4570,890313
33500,12303310
654,57297
1910000,1020828057
43,739
9000,2616865
579,39593
91400,10196280
15,438
191000,137182771
1,87
56700,23181077
8330,2037869
5660,262050
83800,45213143
127000,68054654
4570,70278
3,4547
715000,69289814
483,159826
13700,3053407
6850000,1849586981
668000,342437349
1560000,1147517897
6690,2321086
